time,place,status,tsunami,significance,data_type,magnitude,state,longitude,latitude,depth,date,days_since_last
804937341330,"131 km NE of Fayaoué, New Caledonia",reviewed,0,234,earthquake,3.9," New Caledonia",167.32,-19.728,33.0,1995-07-05 09:42:21.330000+00:00,44.0
919645232890,"187 km E of Tadine, New Caledonia",reviewed,0,630,earthquake,6.4," New Caledonia",169.682,-21.452,33.0,1999-02-22 01:00:32.890000+00:00,1327.0
983363414050,"245 km E of Tadine, New Caledonia",reviewed,0,691,earthquake,6.7," New Caledonia",170.207,-21.986,10.0,2001-02-28 12:30:14.050000+00:00,737.0
983365531640,"235 km ESE of Tadine, New Caledonia",reviewed,0,611,earthquake,6.3," New Caledonia",170.108,-22.002,10.0,2001-02-28 13:05:31.640000+00:00,0.0
983390638390,"213 km ESE of Tadine, New Caledonia",reviewed,0,259,earthquake,4.1," New Caledonia",169.643,-22.551,10.0,2001-02-28 20:03:58.390000+00:00,0.0
1072384953720,"183 km ESE of Tadine, New Caledonia",reviewed,0,650,earthquake,6.5," New Caledonia",169.488,-22.252,10.0,2003-12-25 20:42:33.720000+00:00,1030.0
1072393783420,"190 km ESE of Tadine, New Caledonia",reviewed,0,554,earthquake,6.0," New Caledonia",169.531,-22.305,10.0,2003-12-25 23:09:43.420000+00:00,0.0
1072473964100,"168 km ESE of Tadine, New Caledonia",reviewed,0,711,earthquake,6.8," New Caledonia",169.314,-22.273,10.0,2003-12-26 21:26:04.100000+00:00,0.0
1072540859450,"201 km ESE of Tadine, New Caledonia",reviewed,0,820,earthquake,7.3," New Caledonia",169.766,-22.015,10.0,2003-12-27 16:00:59.450000+00:00,0.0
1072564681880,"202 km E of Tadine, New Caledonia",reviewed,0,691,earthquake,6.7," New Caledonia",169.835,-21.672,10.0,2003-12-27 22:38:01.880000+00:00,0.0
1072565701280,"195 km E of Tadine, New Caledonia",reviewed,0,611,earthquake,6.3," New Caledonia",169.766,-21.648,10.0,2003-12-27 22:55:01.280000+00:00,0.0
1073117254220,"211 km ESE of Tadine, New Caledonia",reviewed,0,554,earthquake,6.0," New Caledonia",169.728,-22.376,10.0,2004-01-03 08:07:34.220000+00:00,6.0
1073147001020,"202 km ESE of Tadine, New Caledonia",reviewed,0,776,earthquake,7.1," New Caledonia",169.683,-22.253,22.0,2004-01-03 16:23:21.020000+00:00,0.0
1073162224290,"258 km ESE of Tadine, New Caledonia",reviewed,0,385,earthquake,5.0," New Caledonia",170.295,-22.154,10.0,2004-01-03 20:37:04.290000+00:00,0.0
1090601585410,"86 km NE of Tadine, New Caledonia",reviewed,0,326,earthquake,4.6," New Caledonia",168.504,-21.035,10.0,2004-07-23 16:53:05.410000+00:00,201.0
1113239333940,"286 km E of Tadine, New Caledonia",reviewed,0,691,earthquake,6.7," New Caledonia",170.612,-21.975,68.0,2005-04-11 17:08:53.940000+00:00,262.0
1138864391440,"183 km ENE of Tadine, New Caledonia",reviewed,0,482,earthquake,5.6," New Caledonia",169.609,-21.178,44.7,2006-02-02 07:13:11.440000+00:00,296.0
1181393540450,"103 km ENE of Tadine, New Caledonia",reviewed,0,369,earthquake,4.9," New Caledonia",168.811,-21.208,69.9,2007-06-09 12:52:20.450000+00:00,492.0
1184952233770,"104 km NE of Tadine, New Caledonia",reviewed,0,482,earthquake,5.6," New Caledonia",168.462,-20.775,10.0,2007-07-20 17:23:53.770000+00:00,41.0
1190923255860,"144 km ENE of Tadine, New Caledonia",reviewed,0,416,earthquake,5.2," New Caledonia",169.214,-21.164,10.0,2007-09-27 20:00:55.860000+00:00,69.0
1190941309180,"158 km ENE of Tadine, New Caledonia",reviewed,0,611,earthquake,6.3," New Caledonia",169.362,-21.207,12.0,2007-09-28 01:01:49.180000+00:00,0.0
1190978199150,"132 km E of Tadine, New Caledonia",reviewed,0,536,earthquake,5.9," New Caledonia",169.141,-21.329,10.0,2007-09-28 11:16:39.150000+00:00,0.0
1232004440290,"298 km ESE of Tadine, New Caledonia",reviewed,0,691,earthquake,6.7," New Caledonia",170.635,-22.352,27.0,2009-01-15 07:27:20.290000+00:00,474.0
1232130573300,"273 km ESE of Tadine, New Caledonia",reviewed,0,340,earthquake,4.7," New Caledonia",170.31,-22.532,35.0,2009-01-16 18:29:33.300000+00:00,1.0
1255230733470,"249 km E of Tadine, New Caledonia",reviewed,0,554,earthquake,6.0," New Caledonia",170.248,-22.0,10.0,2009-10-11 03:12:13.470000+00:00,267.0
1294935401540,"118 km NNE of Tadine, New Caledonia",reviewed,0,755,earthquake,7.0," New Caledonia",168.471,-20.628,9.0,2011-01-13 16:16:41.540000+00:00,459.0
1305017708930,"124 km NE of Wé, New Caledonia",reviewed,0,734,earthquake,6.8," New Caledonia",168.226,-20.244,11.0,2011-05-10 08:55:08.930000+00:00,116.0
1305573244980,"125 km ENE of Wé, New Caledonia",reviewed,0,400,earthquake,5.1," New Caledonia",168.334,-20.388,10.0,2011-05-16 19:14:04.980000+00:00,6.0
1324940699390,"238 km E of Tadine, New Caledonia",reviewed,0,354,earthquake,4.8," New Caledonia",170.151,-21.893,69.0,2011-12-26 23:04:59.390000+00:00,224.0
1400503838760,"167 km E of Tadine, New Caledonia",reviewed,0,326,earthquake,4.6," New Caledonia",169.4938,-21.6679,35.0,2014-05-19 12:50:38.760000+00:00,874.0
1509503037670,"101 km E of Tadine, New Caledonia",reviewed,1,674,earthquake,6.6," New Caledonia",168.8585,-21.6484,22.0,2017-11-01 02:23:57.670000+00:00,1261.0
1510816076540,"78 km E of Tadine, New Caledonia",reviewed,0,326,earthquake,4.6," New Caledonia",168.627,-21.6675,10.0,2017-11-16 07:07:56.540000+00:00,15.0
1511083548730,"82 km E of Tadine, New Caledonia",reviewed,1,625,earthquake,6.3," New Caledonia",168.6729,-21.6377,14.0,2017-11-19 09:25:48.730000+00:00,3.0
1511104142880,"74 km E of Tadine, New Caledonia",reviewed,1,676,earthquake,6.6," New Caledonia",168.5984,-21.5027,13.0,2017-11-19 15:09:02.880000+00:00,0.0
1511131409250,"85 km ENE of Tadine, New Caledonia",reviewed,1,771,earthquake,7.0," New Caledonia",168.6715,-21.3246,10.0,2017-11-19 22:43:29.250000+00:00,0.0
1535514716100,"238 km ESE of Tadine, New Caledonia",reviewed,1,776,earthquake,7.1," New Caledonia",170.1262,-22.0295,21.43,2018-08-29 03:51:56.100000+00:00,282.0
1536069338270,"272 km ESE of Tadine, New Caledonia",reviewed,0,354,earthquake,4.8," New Caledonia",170.442,-22.1129,10.0,2018-09-04 13:55:38.270000+00:00,6.0
1536607897420,"240 km ESE of Tadine, New Caledonia",reviewed,1,611,earthquake,6.3," New Caledonia",170.1584,-21.988,12.0,2018-09-10 19:31:37.420000+00:00,6.0
1539649693060,"171 km ESE of Tadine, New Caledonia",reviewed,1,611,earthquake,6.3," New Caledonia",169.4869,-21.9232,12.0,2018-10-16 00:28:13.060000+00:00,35.0
1539651823580,"171 km E of Tadine, New Caledonia",reviewed,1,650,earthquake,6.5," New Caledonia",169.5217,-21.7427,17.0,2018-10-16 01:03:43.580000+00:00,0.0
1543983276490,"160 km ESE of Tadine, New Caledonia",reviewed,0,611,earthquake,6.3," New Caledonia",169.3495,-22.0161,10.0,2018-12-05 04:14:36.490000+00:00,50.0
1543983488420,"166 km ESE of Tadine, New Caledonia",reviewed,1,871,earthquake,7.5," New Caledonia",169.4266,-21.9496,10.0,2018-12-05 04:18:08.420000+00:00,0.0
1543992184130,"199 km ESE of Tadine, New Caledonia",reviewed,1,670,earthquake,6.6," New Caledonia",169.7331,-22.0629,10.0,2018-12-05 06:43:04.130000+00:00,0.0
1544024410330,"148 km E of Tadine, New Caledonia",reviewed,0,449,earthquake,5.4," New Caledonia",169.3008,-21.7334,10.0,2018-12-05 15:40:10.330000+00:00,0.0
1558229009151,"196 km E of Tadine, New Caledonia",reviewed,1,611,earthquake,6.3," New Caledonia",169.7779,-21.6619,20.0,2019-05-19 01:23:29.151000+00:00,164.0
1558277810691,"164 km E of Tadine, New Caledonia",reviewed,1,611,earthquake,6.3," New Caledonia",169.4692,-21.6074,20.0,2019-05-19 14:56:50.691000+00:00,0.0
1648673818105,"284 km ESE of Tadine, New Caledonia",reviewed,1,738,earthquake,6.9," New Caledonia",170.3659,-22.666,10.0,2022-03-30 20:56:58.105000+00:00,1046.0
1684824118609,"290 km E of Vao, New Caledonia",reviewed,0,573,earthquake,6.1," New Caledonia",170.3067,-22.9954,10.0,2023-05-23 06:41:58.609000+00:00,418.0
998080105040,"11 km WSW of Ojo Amarillo, New Mexico",reviewed,0,138,explosion,3.0," New Mexico",-108.485,36.644,0.0,2001-08-17 20:28:25.040000+00:00,
1621025771242,"53 km SSW of Whites City, New Mexico",reviewed,0,112,earthquake,2.7," New Mexico",-104.5574549,31.72256898,6.774267578,2021-05-14 20:56:11.242000+00:00,7210.0
1624616305700,"55 km S of Whites City, New Mexico",reviewed,0,158,earthquake,3.2," New Mexico",-104.3741717,31.67398897,6.080151367,2021-06-25 10:18:25.700000+00:00,41.0
1641814373757,"56 km S of Whites City, New Mexico",reviewed,0,104,earthquake,2.6," New Mexico",-104.396447,31.66672286,7.288427734,2022-01-10 11:32:53.757000+00:00,199.0
1652604127811,"54 km S of Whites City, New Mexico",reviewed,0,68,earthquake,2.1," New Mexico",-104.2943447,31.68848533,6.157275391,2022-05-15 08:42:07.811000+00:00,124.0
1660103712407,"56 km S of Whites City, New Mexico",reviewed,0,112,earthquake,2.7," New Mexico",-104.4573,31.6714,5.0,2022-08-10 03:55:12.407000+00:00,86.0
1678884786003,"31 km SE of Malaga, New Mexico",reviewed,0,62,earthquake,2.0," New Mexico",-103.8325677,32.02188217,7.725463867,2023-03-15 12:53:06.003000+00:00,217.0
632666723600,"Kermadec Islands, New Zealand",reviewed,0,554,earthquake,6.0," New Zealand",-177.688,-30.141,13.4,1990-01-18 12:45:23.600000+00:00,
642917755450,"Kermadec Islands, New Zealand",reviewed,0,432,earthquake,5.3," New Zealand",-177.841,-29.53,33.0,1990-05-17 04:15:55.450000+00:00,118.0
689012602370,"Kermadec Islands, New Zealand",reviewed,0,670,earthquake,6.6," New Zealand",-177.981,-30.255,21.4,1991-11-01 16:23:22.370000+00:00,533.0
690628989460,"192 km NNE of Opotiki, New Zealand",reviewed,0,572,earthquake,6.1," New Zealand",178.385,-36.515,79.2,1991-11-20 09:23:09.460000+00:00,18.0
701942407420,"44 km SSE of Hokitika, New Zealand",reviewed,0,222,earthquake,3.8," New Zealand",171.251,-43.061,19.0,1992-03-30 08:00:07.420000+00:00,130.0
702317212100,"56 km N of Whakatane, New Zealand",reviewed,0,234,earthquake,3.9," New Zealand",177.024,-37.453,10.0,1992-04-03 16:06:52.100000+00:00,4.0
719744663400,"Kermadec Islands, New Zealand",reviewed,0,670,earthquake,6.6," New Zealand",-177.205,-30.227,26.3,1992-10-22 09:04:23.400000+00:00,201.0
719795307180,"Kermadec Islands, New Zealand",reviewed,0,650,earthquake,6.5," New Zealand",-177.0,-30.125,15.7,1992-10-22 23:08:27.180000+00:00,0.0
719934408380,"Kermadec Islands, New Zealand",reviewed,0,465,earthquake,5.5," New Zealand",-177.066,-29.796,10.0,1992-10-24 13:46:48.380000+00:00,1.0
724391425850,"Kermadec Islands, New Zealand",reviewed,0,400,earthquake,5.1," New Zealand",-177.152,-30.413,33.0,1992-12-15 03:50:25.850000+00:00,51.0
728000555460,"Kermadec Islands, New Zealand",reviewed,0,432,earthquake,5.3," New Zealand",-177.799,-30.291,33.0,1993-01-25 22:22:35.460000+00:00,41.0
731453451380,"12 km NNE of Turangi, New Zealand",reviewed,0,211,earthquake,3.7," New Zealand",175.854,-38.887,146.7,1993-03-06 21:30:51.380000+00:00,39.0
744943913250,"63 km WNW of Te Anau, New Zealand",reviewed,0,754,earthquake,7.0," New Zealand",166.927,-45.277,28.1,1993-08-10 00:51:53.250000+00:00,156.0
747923871930,"Kermadec Islands, New Zealand",reviewed,0,611,earthquake,6.3," New Zealand",-177.136,-29.492,19.7,1993-09-13 12:37:51.930000+00:00,34.0
771909915830,"56 km NW of Oxford, New Zealand",reviewed,0,711,earthquake,6.8," New Zealand",171.658,-42.963,13.6,1994-06-18 03:25:15.830000+00:00,277.0
792024665140,"118 km NNE of Gisborne, New Zealand",reviewed,0,776,earthquake,7.1," New Zealand",178.752,-37.759,21.1,1995-02-05 22:51:05.140000+00:00,232.0
792380703910,"102 km NNE of Gisborne, New Zealand",reviewed,0,650,earthquake,6.5," New Zealand",178.602,-37.855,28.3,1995-02-10 01:45:03.910000+00:00,4.0
804801050620,"Kermadec Islands, New Zealand",reviewed,0,798,earthquake,7.2," New Zealand",-177.589,-29.211,35.3,1995-07-03 19:50:50.620000+00:00,143.0
817193936470,"47 km NW of Oxford, New Zealand",reviewed,0,591,earthquake,6.2," New Zealand",171.793,-42.984,10.0,1995-11-24 06:18:56.470000+00:00,143.0
817204874820,"135 km NNE of Gisborne, New Zealand",reviewed,0,400,earthquake,5.1," New Zealand",178.76,-37.589,33.0,1995-11-24 09:21:14.820000+00:00,0.0
840876675270,"Kermadec Islands, New Zealand",reviewed,0,416,earthquake,5.2," New Zealand",-178.235,-30.752,59.0,1996-08-24 08:51:15.270000+00:00,273.0
869352922640,"Kermadec Islands, New Zealand",reviewed,0,354,earthquake,4.8," New Zealand",-177.642,-29.91,33.0,1997-07-19 22:55:22.640000+00:00,329.0
899995539980,"Kermadec Islands, New Zealand",reviewed,0,732,earthquake,6.9," New Zealand",-178.994,-30.487,129.5,1998-07-09 14:45:39.980000+00:00,354.0
933496744900,"Kermadec Islands, New Zealand",reviewed,0,650,earthquake,6.5," New Zealand",-177.832,-30.367,10.0,1999-08-01 08:39:04.900000+00:00,387.0
948034840840,"Kermadec Islands, New Zealand",reviewed,0,536,earthquake,5.9," New Zealand",-178.133,-30.238,33.0,2000-01-16 15:00:40.840000+00:00,168.0
979921346700,"19 km WSW of Masterton, New Zealand",reviewed,0,148,earthquake,3.1," New Zealand",175.43,-41.01,29.0,2001-01-19 16:22:26.700000+00:00,369.0
979933041700,"31 km W of Gisborne, New Zealand",reviewed,0,178,earthquake,3.4," New Zealand",177.65,-38.62,33.0,2001-01-19 19:37:21.700000+00:00,0.0
989190594500,"126 km ENE of Amberley, New Zealand",reviewed,0,211,earthquake,3.7," New Zealand",174.14,-42.69,12.0,2001-05-06 23:09:54.500000+00:00,107.0
991536117160,"Kermadec Islands, New Zealand",reviewed,0,798,earthquake,7.2," New Zealand",-178.633,-29.666,178.1,2001-06-03 02:41:57.160000+00:00,27.0
998376726250,"295 km NE of Gisborne, New Zealand",reviewed,0,776,earthquake,7.1," New Zealand",-179.575,-36.813,33.0,2001-08-21 06:52:06.250000+00:00,79.0
1003002710700,"29 km SW of Wanganui, New Zealand",reviewed,0,211,earthquake,3.7," New Zealand",174.86,-40.15,12.0,2001-10-13 19:51:50.700000+00:00,53.0
1003624161490,"178 km ENE of Opotiki, New Zealand",reviewed,0,691,earthquake,6.7," New Zealand",178.982,-37.137,18.0,2001-10-21 00:29:21.490000+00:00,7.0
1003698506530,"256 km NE of Gisborne, New Zealand",reviewed,0,271,earthquake,4.2," New Zealand",179.997,-36.964,10.0,2001-10-21 21:08:26.530000+00:00,0.0
1003865917160,"36 km WNW of Taupo, New Zealand",reviewed,0,234,earthquake,3.9," New Zealand",175.67,-38.614,169.5,2001-10-23 19:38:37.160000+00:00,1.0
1022418324600,"25 km SW of Turangi, New Zealand",reviewed,0,211,earthquake,3.7," New Zealand",175.59,-39.15,99.0,2002-05-26 13:05:24.600000+00:00,214.0
1044562871300,"154 km NE of Opotiki, New Zealand",reviewed,0,259,earthquake,4.1," New Zealand",178.34,-36.9,94.0,2003-02-06 20:21:11.300000+00:00,256.0
1052054118660,"Kermadec Islands, New Zealand",reviewed,0,691,earthquake,6.7," New Zealand",-178.232,-30.531,62.4,2003-05-04 13:15:18.660000+00:00,86.0
1052078926480,"Kermadec Islands, New Zealand",reviewed,0,630,earthquake,6.4," New Zealand",-178.29,-30.587,45.6,2003-05-04 20:08:46.480000+00:00,0.0
1055422843800,"22 km SSW of Hastings, New Zealand",reviewed,0,234,earthquake,3.9," New Zealand",176.78,-39.83,74.0,2003-06-12 13:00:43.800000+00:00,38.0
1061467969790,"56 km NW of Te Anau, New Zealand",reviewed,0,798,earthquake,7.2," New Zealand",167.144,-45.104,28.0,2003-08-21 12:12:49.790000+00:00,69.0
1061472605200,"24 km SE of Rotorua, New Zealand",reviewed,0,234,earthquake,3.9," New Zealand",176.43,-38.3,7.0,2003-08-21 13:30:05.200000+00:00,0.0
1062049587800,"62 km WNW of Te Anau, New Zealand",reviewed,0,259,earthquake,4.1," New Zealand",166.93,-45.3,12.0,2003-08-28 05:46:27.800000+00:00,6.0
1062724523400,"44 km W of Te Anau, New Zealand",reviewed,0,222,earthquake,3.8," New Zealand",167.15,-45.43,25.0,2003-09-05 01:15:23.400000+00:00,7.0
1101155183900,"255 km W of Riverton, New Zealand",reviewed,0,782,earthquake,7.1," New Zealand",164.721,-46.676,10.0,2004-11-22 20:26:23.900000+00:00,444.0
1106252421240,"Kermadec Islands, New Zealand",reviewed,0,432,earthquake,5.3," New Zealand",-178.126,-30.948,35.0,2005-01-20 20:20:21.240000+00:00,58.0
1109565856500,"12 km NW of Edgecumbe, New Zealand",reviewed,0,234,earthquake,3.9," New Zealand",176.73,-37.9,9.0,2005-02-28 04:44:16.500000+00:00,38.0
1135010566550,"Kermadec Islands, New Zealand",reviewed,0,369,earthquake,4.9," New Zealand",-177.387,-30.143,35.0,2005-12-19 16:42:46.550000+00:00,294.0
1138537860500,"128 km NNE of Opotiki, New Zealand",reviewed,0,222,earthquake,3.8," New Zealand",177.63,-36.88,168.0,2006-01-29 12:31:00.500000+00:00,40.0
1143868529900,"Kermadec Islands, New Zealand",reviewed,0,500,earthquake,5.7," New Zealand",-177.144,-29.621,10.0,2006-04-01 05:15:29.900000+00:00,61.0
1143890995290,"Kermadec Islands, New Zealand",reviewed,0,465,earthquake,5.5," New Zealand",-177.119,-29.728,10.0,2006-04-01 11:29:55.290000+00:00,0.0
1144274460090,"Kermadec Islands, New Zealand",reviewed,0,400,earthquake,5.1," New Zealand",-177.05,-29.858,10.0,2006-04-05 22:01:00.090000+00:00,4.0
1159775332400,"122 km SW of Hokitika, New Zealand",reviewed,0,340,earthquake,4.7," New Zealand",169.89,-43.49,5.0,2006-10-02 07:48:52.400000+00:00,179.0
1192451374860,"70 km N of Te Anau, New Zealand",reviewed,0,744,earthquake,6.8," New Zealand",167.553,-44.796,18.0,2007-10-15 12:29:34.860000+00:00,378.0
1193224179200,"72 km NW of Te Anau, New Zealand",reviewed,0,312,earthquake,4.5," New Zealand",167.2,-44.88,20.0,2007-10-24 11:09:39.200000+00:00,8.0
1196444991600,"23 km NE of Picton, New Zealand",reviewed,0,271,earthquake,4.2," New Zealand",174.19,-41.13,53.0,2007-11-30 17:49:51.600000+00:00,37.0
1198137315840,"46 km SSE of Gisborne, New Zealand",reviewed,0,808,earthquake,6.6," New Zealand",178.291,-39.011,20.0,2007-12-20 07:55:15.840000+00:00,19.0
1200854507500,"80 km NW of Te Anau, New Zealand",reviewed,0,465,earthquake,5.5," New Zealand",166.98,-44.92,22.0,2008-01-20 18:41:47.500000+00:00,31.0
1202044836400,"245 km NNE of Opotiki, New Zealand",reviewed,0,234,earthquake,3.9," New Zealand",178.53,-36.03,220.0,2008-02-03 13:20:36.400000+00:00,13.0
1222701571590,"Kermadec Islands, New Zealand",reviewed,0,754,earthquake,7.0," New Zealand",-177.683,-29.756,36.0,2008-09-29 15:19:31.590000+00:00,239.0
1228664996940,"Kermadec Islands, New Zealand",reviewed,0,385,earthquake,5.0," New Zealand",-177.76,-30.032,50.4,2008-12-07 15:49:56.940000+00:00,69.0
1237851402350,"216 km NE of Gisborne, New Zealand",reviewed,0,298,earthquake,4.4," New Zealand",179.872,-37.375,33.0,2009-03-23 23:36:42.350000+00:00,106.0
1239075968090,"Kermadec Islands, New Zealand",reviewed,0,354,earthquake,4.8," New Zealand",-177.293,-29.939,20.8,2009-04-07 03:46:08.090000+00:00,14.0
1239189178800,"44 km E of Gisborne, New Zealand",reviewed,0,372,earthquake,4.9," New Zealand",178.511,-38.718,22.4,2009-04-08 11:12:58.800000+00:00,1.0
1247649749030,"97 km WSW of Te Anau, New Zealand",reviewed,0,1165,earthquake,7.8," New Zealand",166.562,-45.762,12.0,2009-07-15 09:22:29.030000+00:00,97.0
1251914409330,"Kermadec Islands, New Zealand",reviewed,0,591,earthquake,6.2," New Zealand",-178.956,-29.395,257.0,2009-09-02 18:00:09.330000+00:00,49.0
1266435486350,"Kermadec Islands, New Zealand",reviewed,0,536,earthquake,5.9," New Zealand",-177.836,-29.756,45.0,2010-02-17 19:38:06.350000+00:00,168.0
1277545933270,"205 km NNE of Opotiki, New Zealand",reviewed,0,312,earthquake,4.5," New Zealand",178.068,-36.265,170.8,2010-06-26 09:52:13.270000+00:00,128.0
1283531747770,"19 km NE of Methven, New Zealand",reviewed,0,1245,earthquake,7.0," New Zealand",171.83,-43.522,12.0,2010-09-03 16:35:47.770000+00:00,69.0
1283555565650,"8 km SSE of Darfield, New Zealand",reviewed,0,369,earthquake,4.9," New Zealand",172.16,-43.555,9.0,2010-09-03 23:12:45.650000+00:00,0.0
1290147079540,"11 km NW of Opotiki, New Zealand",reviewed,0,246,earthquake,4.0," New Zealand",177.182,-37.953,80.7,2010-11-19 06:11:19.540000+00:00,76.0
1300606212950,"30 km NNE of Maketu, New Zealand",reviewed,0,385,earthquake,5.0," New Zealand",176.584,-37.518,189.9,2011-03-20 07:30:12.950000+00:00,121.0
1309836985150,"29 km W of Taupo, New Zealand",reviewed,0,488,earthquake,5.5," New Zealand",175.75,-38.674,152.3,2011-07-05 03:36:25.150000+00:00,106.0
1310044040640,"Kermadec Islands, New Zealand",reviewed,0,432,earthquake,5.3," New Zealand",-177.103,-29.076,10.0,2011-07-07 13:07:20.640000+00:00,2.0
1316309105130,"Kermadec Islands, New Zealand",reviewed,0,354,earthquake,4.8," New Zealand",-178.592,-29.723,10.0,2011-09-18 01:25:05.130000+00:00,72.0
1321602684660,"155 km NE of Gisborne, New Zealand",reviewed,0,521,earthquake,5.8," New Zealand",179.418,-37.806,12.0,2011-11-18 07:51:24.660000+00:00,61.0
1322971550770,"34 km W of Taupo, New Zealand",reviewed,0,298,earthquake,4.4," New Zealand",175.691,-38.654,157.7,2011-12-04 04:05:50.770000+00:00,15.0
1324606683730,"8 km E of Christchurch, New Zealand",reviewed,0,591,earthquake,5.9," New Zealand",172.743,-43.53,6.9,2011-12-23 02:18:03.730000+00:00,18.0
1361189958090,"Kermadec Islands, New Zealand",reviewed,0,536,earthquake,5.9," New Zealand",-178.123,-30.774,35.0,2013-02-18 12:19:18.090000+00:00,423.0
1366101435010,"31 km E of Waihi Beach, New Zealand",reviewed,0,259,earthquake,4.1," New Zealand",176.29,-37.388,198.9,2013-04-16 08:37:15.010000+00:00,56.0
1374347830140,"38 km ESE of Blenheim, New Zealand",reviewed,0,544,earthquake,5.9," New Zealand",174.386,-41.638,14.0,2013-07-20 19:17:10.140000+00:00,95.0
1374383371450,"38 km ESE of Blenheim, New Zealand",reviewed,1,693,earthquake,6.5," New Zealand",174.337,-41.704,17.0,2013-07-21 05:09:31.450000+00:00,0.0
1376620265750,"29 km SE of Blenheim, New Zealand",reviewed,1,690,earthquake,6.5," New Zealand",174.152,-41.734,8.2,2013-08-16 02:31:05.750000+00:00,25.0
1380520555220,"Kermadec Islands, New Zealand",reviewed,1,650,earthquake,6.5," New Zealand",-178.3234,-30.9255,41.54,2013-09-30 05:55:55.220000+00:00,45.0
1399858642810,"Kermadec Islands, New Zealand",reviewed,0,340,earthquake,4.7," New Zealand",-177.5763,-30.2946,6.32,2014-05-12 01:37:22.810000+00:00,223.0
1401350223670,"Kermadec Islands, New Zealand",reviewed,0,326,earthquake,4.6," New Zealand",-177.6474,-30.0146,38.47,2014-05-29 07:57:03.670000+00:00,17.0
1403551155940,"Kermadec Islands, New Zealand",reviewed,1,732,earthquake,6.9," New Zealand",-177.7247,-29.9772,20.0,2014-06-23 19:19:15.940000+00:00,25.0
1416177200450,"183 km NE of Gisborne, New Zealand",reviewed,1,698,earthquake,6.7," New Zealand",179.6621,-37.6478,22.0,2014-11-16 22:33:20.450000+00:00,146.0
